image_id,class_name,image_path,gray_path,color_00,color_01,color_02,color_03,color_04,color_05,color_06,color_07,color_08,color_09,color_10,color_11,color_12,color_13,color_14,color_15,color_16,color_17,color_18,color_19,color_20,color_21,color_22,color_23,gray_00,gray_01,gray_02,gray_03,gray_04,gray_05,gray_06,gray_07,gray_08,gray_09,gray_10,gray_11,gray_12,gray_13,gray_14,gray_15,edge_density,edge_bin_0,edge_bin_45,edge_bin_90,edge_bin_135,shape_aspect_ratio,shape_area_ratio,shape_bbox_width,shape_bbox_height,object_center_x,object_center_y,shape_extent,shape_compactness,texture_horizontal,texture_vertical,texture_diagonal,texture_contrast
pig_pig_0010,pig,D:\CSDLDPT\data_processed_bmp\pig\pig_0010.bmp,D:\CSDLDPT\data_processed_gray_bmp\pig\pig_0010.bmp,0.02072927,0.02665407,0.03001395,0.08198713,0.07850725,0.02189923,0.02875399,0.04478843,0.01900433,0.03116891,0.03535376,0.07145750,0.09748159,0.02722405,0.02981896,0.02182424,0.03518877,0.07306244,0.10481633,0.02920398,0.02200423,0.02449414,0.02623408,0.01832936,0.02713405,0.03028394,0.05215317,0.04054358,0.04909328,0.06281780,0.09634163,0.19848805,0.14898979,0.04679836,0.03599874,0.03761868,0.04756334,0.04481843,0.06677766,0.01457949,0.21761400,0.26592947,0.17952925,0.33871849,0.21582280,0.39830508,0.44212372,0.83928571,0.52678571,0.49776786,0.61383929,0.49220159,0.74429804,0.05573268,0.06009781,0.07856493,0.06479847
pig_pig_0011,pig,D:\CSDLDPT\data_processed_bmp\pig\pig_0011.bmp,D:\CSDLDPT\data_processed_gray_bmp\pig\pig_0011.bmp,0.00765884,0.02264293,0.04916392,0.07956299,0.07461463,0.03497213,0.05019251,0.01452539,0.00473986,0.01825056,0.04421556,0.05546057,0.07026396,0.05373699,0.03133036,0.05533547,0.02033554,0.06107613,0.06724768,0.05864365,0.07585172,0.03615362,0.00957703,0.00444797,0.00675535,0.01167591,0.02218423,0.04186648,0.06234102,0.07214044,0.09107210,0.10858596,0.13122889,0.12222176,0.06450940,0.03761311,0.06680289,0.09486677,0.03994829,0.02618740,0.17602041,0.20002469,0.24174051,0.28382454,0.27441027,0.38211382,0.46085778,0.83928571,0.54910714,0.49776786,0.60267857,0.38194084,0.75109013,0.03690340,0.03976614,0.04853734,0.04173563
pig_pig_0012,pig,D:\CSDLDPT\data_processed_bmp\pig\pig_0012.bmp,D:\CSDLDPT\data_processed_gray_bmp\pig\pig_0012.bmp,0.01867306,0.04375296,0.11655125,0.03620679,0.02107008,0.02172112,0.02592330,0.04943478,0.01065341,0.04401929,0.08939986,0.07828776,0.02920810,0.02367424,0.04625355,0.01183712,0.06795987,0.12178918,0.02687027,0.02112926,0.02241655,0.02243134,0.04610559,0.00463127,0.00217507,0.04740767,0.05131392,0.08065518,0.15411932,0.20667614,0.07634943,0.05020419,0.03986151,0.03551136,0.03346946,0.03493430,0.03728693,0.07324219,0.06338778,0.01340554,0.15824298,0.20312936,0.21171024,0.37238657,0.21277384,0.40869565,0.43088329,0.83928571,0.51339286,0.49776786,0.62053571,0.36725254,0.73981018,0.03595927,0.04389496,0.05436155,0.04473860
pig_pig_0013,pig,D:\CSDLDPT\data_processed_bmp\pig\pig_0013.bmp,D:\CSDLDPT\data_processed_gray_bmp\pig\pig_0013.bmp,0.00011626,0.00682611,0.04469357,0.09586447,0.10360405,0.04294968,0.02296961,0.01630958,0.00167746,0.01150972,0.03828268,0.10257432,0.12443116,0.02702209,0.01735592,0.01047999,0.00895200,0.04690251,0.11131041,0.07832586,0.03530975,0.02371699,0.01536290,0.01345291,0.00019930,0.00308919,0.01260588,0.02147484,0.04539113,0.09641256,0.13926258,0.19621325,0.21569507,0.08146487,0.06228201,0.03432985,0.02780269,0.02695566,0.02391629,0.01290483,0.13432717,0.18307146,0.19035971,0.37245045,0.25411838,0.44761905,0.39341518,0.83928571,0.46875000,0.49776786,0.64285714,0.34143870,0.72237346,0.03401280,0.03953611,0.04783277,0.04046056
pig_pig_0014,pig,D:\CSDLDPT\data_processed_bmp\pig\pig_0014.bmp,D:\CSDLDPT\data_processed_gray_bmp\pig\pig_0014.bmp,0.01054769,0.02730703,0.03567015,0.05070833,0.15230151,0.04200318,0.00526281,0.00953264,0.00646542,0.03473234,0.03550466,0.04316166,0.15875590,0.04332715,0.00617856,0.00520764,0.01798402,0.03900216,0.14996249,0.09799638,0.01333907,0.00627786,0.00548347,0.00328788,0.00185357,0.02333510,0.04415464,0.05348868,0.05696412,0.05113862,0.05775851,0.13428439,0.27856481,0.18211307,0.06451079,0.01472925,0.00946644,0.00896995,0.00887065,0.00979743,0.28828524,0.21732218,0.19958097,0.29417600,0.28892086,0.27810651,0.63321110,0.83928571,0.75446429,0.49776786,0.50446429,0.45527508,0.78317352,0.04824116,0.04838638,0.05788963,0.05150573
pig_pig_0015,pig,D:\CSDLDPT\data_processed_bmp\pig\pig_0015.bmp,D:\CSDLDPT\data_processed_gray_bmp\pig\pig_0015.bmp,0.00789775,0.01163393,0.03660341,0.08082714,0.06344098,0.04888470,0.05831761,0.02572781,0.01054267,0.02293493,0.05731883,0.10230089,0.06249769,0.03619650,0.02911257,0.01242925,0.01860689,0.08334258,0.07215255,0.04268857,0.03615951,0.03693634,0.03070321,0.01274368,0.01054267,0.01709022,0.02102985,0.03584508,0.06758406,0.09155477,0.14043946,0.15863944,0.12773277,0.06880479,0.06020419,0.05432249,0.05942737,0.04078349,0.03562313,0.01037621,0.12783004,0.17720067,0.20991100,0.40059340,0.21229494,0.48958333,0.35969388,0.83928571,0.42857143,0.49776786,0.66294643,0.35538564,0.70297888,0.03925710,0.05433893,0.06628051,0.05329218
pig_pig_0016,pig,D:\CSDLDPT\data_processed_bmp\pig\pig_0016.bmp,D:\CSDLDPT\data_processed_gray_bmp\pig\pig_0016.bmp,0.00276927,0.02191639,0.06794501,0.05226647,0.03718933,0.07591715,0.02151079,0.05381893,0.00506301,0.03567882,0.07570735,0.04527336,0.07243458,0.03875579,0.02370663,0.03671380,0.03374872,0.09913425,0.10705045,0.02241989,0.00834977,0.01416803,0.03467181,0.01379040,0.00318886,0.01078337,0.03142701,0.06897999,0.12575001,0.11416943,0.07812697,0.05844837,0.09411320,0.13921873,0.06856040,0.02047581,0.01976251,0.04724542,0.08672849,0.03302144,0.20808753,0.23605929,0.27216580,0.29213934,0.19963557,0.38524590,0.45711097,0.83928571,0.54464286,0.49776786,0.60491071,0.45522323,0.74979781,0.04985562,0.05199185,0.06794885,0.05659877
pig_pig_0017,pig,D:\CSDLDPT\data_processed_bmp\pig\pig_0017.bmp,D:\CSDLDPT\data_processed_gray_bmp\pig\pig_0017.bmp,0.00000000,0.00000000,0.00070563,0.00972206,0.06084127,0.09635815,0.10608021,0.05962601,0.00011761,0.00078404,0.01211337,0.08169666,0.08930182,0.06699596,0.06950488,0.01281901,0.00039202,0.00203850,0.04911992,0.08918421,0.06938728,0.05927320,0.05664667,0.00729154,0.00000000,0.00000000,0.00058803,0.00094084,0.00235211,0.01081971,0.06738798,0.11913442,0.13618723,0.14242032,0.11443020,0.11125485,0.11901682,0.12113372,0.05198165,0.00235211,0.04354672,0.29395601,0.23494943,0.24368747,0.22740709,0.44505495,0.29380580,0.72321429,0.40625000,0.50223214,0.63392857,0.14821598,0.72354448,0.03078054,0.02916365,0.03699734,0.03231385
rabbit_rabbit_0001,rabbit,D:\CSDLDPT\data_processed_bmp\rabbit\rabbit_0001.bmp,D:\CSDLDPT\data_processed_gray_bmp\rabbit\rabbit_0001.bmp,0.00007363,0.00406220,0.01745149,0.04202104,0.12866487,0.10634120,0.02390683,0.01081207,0.00060135,0.01337702,0.04891818,0.06792828,0.06693421,0.02464318,0.09895316,0.01197796,0.00947437,0.07508315,0.07904716,0.03280439,0.02031099,0.00376766,0.02000417,0.09284145,0.00003682,0.00110452,0.00699532,0.02205368,0.05102905,0.07245683,0.08335481,0.11181473,0.13861787,0.09255918,0.05916572,0.13688745,0.15069401,0.05150768,0.00353448,0.01818784,0.21468431,0.22601431,0.28316069,0.27404350,0.21678150,0.22500000,0.51837532,0.68303571,0.75892857,0.50000000,0.49776786,0.41414840,0.78322255,0.03842553,0.04235041,0.05299131,0.04458908
rabbit_rabbit_0002,rabbit,D:\CSDLDPT\data_processed_bmp\rabbit\rabbit_0002.bmp,D:\CSDLDPT\data_processed_gray_bmp\rabbit\rabbit_0002.bmp,0.00387225,0.06546552,0.08000512,0.12663210,0.01605436,0.02102535,0.00907791,0.01120072,0.00290152,0.05982250,0.02386286,0.07437276,0.11574074,0.02380952,0.02011862,0.01270481,0.00787250,0.12583205,0.14222777,0.01035800,0.00220814,0.00328554,0.01623571,0.02531362,0.00003200,0.00966462,0.09930236,0.08397337,0.04781106,0.07402074,0.16586662,0.23303891,0.12141577,0.03020993,0.01267281,0.03056196,0.03389017,0.01936124,0.01862519,0.01955325,0.21593989,0.21934365,0.23559849,0.28435967,0.26069819,0.29192547,0.60323661,0.83928571,0.71875000,0.49776786,0.51785714,0.35796881,0.78069742,0.03931581,0.04334208,0.05305721,0.04523837
rabbit_rabbit_0003,rabbit,D:\CSDLDPT\data_processed_bmp\rabbit\rabbit_0003.bmp,D:\CSDLDPT\data_processed_gray_bmp\rabbit\rabbit_0003.bmp,0.00118765,0.08259812,0.14868228,0.05143649,0.01710779,0.01442145,0.01009501,0.00780455,0.02033141,0.19344531,0.06908155,0.01860649,0.01190476,0.00740866,0.00839837,0.00415677,0.11808619,0.15600611,0.02380952,0.01263997,0.00740866,0.00695623,0.00639068,0.00203597,0.00101798,0.02884289,0.21233458,0.32736681,0.17712928,0.08474720,0.03622328,0.02485579,0.02502545,0.01823889,0.01340346,0.01085850,0.01204615,0.01408212,0.01068884,0.00313879,0.09715800,0.21698468,0.28562519,0.25668667,0.24070345,0.24693252,0.52301897,0.71875000,0.72767857,0.49553571,0.49553571,0.18576382,0.78536824,0.04951086,0.05029997,0.06212581,0.05397888
rabbit_rabbit_0004,rabbit,D:\CSDLDPT\data_processed_bmp\rabbit\rabbit_0004.bmp,D:\CSDLDPT\data_processed_gray_bmp\rabbit\rabbit_0004.bmp,0.02719971,0.08304810,0.07784547,0.01881389,0.01646358,0.03235670,0.05562021,0.02198567,0.01660049,0.06643620,0.09626004,0.02920774,0.01521997,0.02214540,0.05177528,0.03568821,0.12173695,0.07328176,0.01153478,0.00940124,0.01401059,0.02133534,0.04898001,0.03305267,0.01608708,0.04887733,0.09576944,0.15820099,0.16093921,0.09662514,0.03241375,0.01584748,0.01800383,0.03090772,0.03457010,0.03932777,0.07328176,0.08259173,0.08813664,0.00842004,0.26751834,0.19005990,0.30655106,0.27703419,0.22635485,0.25294118,0.58274872,0.76785714,0.75892857,0.49776786,0.49776786,0.45906293,0.78537130,0.04562940,0.04845873,0.06065174,0.05157996
rabbit_rabbit_0005,rabbit,D:\CSDLDPT\data_processed_bmp\rabbit\rabbit_0005.bmp,D:\CSDLDPT\data_processed_gray_bmp\rabbit\rabbit_0005.bmp,0.00024083,0.00345187,0.01094432,0.03970994,0.07757352,0.07396109,0.04674748,0.08070429,0.00099007,0.00580664,0.02724037,0.07800166,0.08049022,0.05035990,0.02087180,0.06957266,0.00361243,0.01862407,0.07289074,0.08466458,0.05097536,0.02467154,0.01907896,0.05881566,0.00008028,0.00256884,0.00618126,0.00907120,0.02151401,0.04744320,0.08870515,0.12539135,0.12844184,0.11768484,0.09328089,0.07224853,0.04511520,0.02994300,0.20333949,0.00899093,0.15284200,0.25012300,0.24994865,0.26805888,0.23186947,0.35338346,0.49832589,0.83928571,0.59375000,0.49776786,0.55357143,0.30671093,0.76234104,0.05635974,0.05683855,0.07106732,0.06142187
rabbit_rabbit_0006,rabbit,D:\CSDLDPT\data_processed_bmp\rabbit\rabbit_0006.bmp,D:\CSDLDPT\data_processed_gray_bmp\rabbit\rabbit_0006.bmp,0.00013098,0.00387688,0.01770792,0.06444008,0.10611657,0.08170269,0.04259332,0.01676490,0.00041912,0.00586771,0.02829077,0.07965946,0.10962672,0.06936477,0.03418468,0.00592010,0.00070727,0.00686313,0.02813360,0.08052390,0.11431565,0.06774067,0.03036018,0.00468893,0.00000000,0.00102161,0.00542240,0.01029470,0.02538310,0.04974460,0.08888016,0.13611002,0.16377210,0.16510806,0.13178782,0.09092338,0.05988212,0.05170923,0.01933202,0.00062868,0.19108737,0.22505537,0.27109461,0.26625934,0.23759067,0.21383648,0.43096301,0.60714286,0.70982143,0.49776786,0.49553571,0.44339623,0.78062395,0.07090919,0.07092748,0.08589696,0.07591121
rabbit_rabbit_0007,rabbit,D:\CSDLDPT\data_processed_bmp\rabbit\rabbit_0007.bmp,D:\CSDLDPT\data_processed_gray_bmp\rabbit\rabbit_0007.bmp,0.00244377,0.03558271,0.08612422,0.03219476,0.01808757,0.00683144,0.04106267,0.11100620,0.01238545,0.07707118,0.05394798,0.01921688,0.01329260,0.00544293,0.03178747,0.12018884,0.04587615,0.08495788,0.02630751,0.01310747,0.00716468,0.00557253,0.03041748,0.11992965,0.00377673,0.02249375,0.07536795,0.13896140,0.11935573,0.06353791,0.03898917,0.02410442,0.02610386,0.01510691,0.00738684,0.00949736,0.01782838,0.08236601,0.35495696,0.00016662,0.11421795,0.19555336,0.21918416,0.29987941,0.28538307,0.35200000,0.43845663,0.78571429,0.55803571,0.52455357,0.60267857,0.26050000,0.76285072,0.03095626,0.03461168,0.04084811,0.03547202
rabbit_rabbit_0008,rabbit,D:\CSDLDPT\data_processed_bmp\rabbit\rabbit_0008.bmp,D:\CSDLDPT\data_processed_gray_bmp\rabbit\rabbit_0008.bmp,0.00004499,0.00013498,0.00051742,0.00256462,0.00848125,0.02515129,0.08753459,0.20890419,0.00006749,0.00044993,0.00303705,0.01442037,0.04398101,0.15709433,0.10038019,0.01390295,0.00004499,0.00128231,0.01320555,0.09795055,0.11534049,0.08220288,0.01779488,0.00551169,0.00000000,0.00013498,0.00026996,0.00067490,0.00128231,0.00506175,0.00789634,0.01727745,0.03549976,0.05399204,0.10589188,0.25430249,0.32611190,0.13498009,0.04656813,0.01005602,0.07256457,0.15452589,0.31805332,0.36408703,0.16333377,0.28900709,0.45804767,0.72767857,0.62946429,0.50000000,0.54017857,0.15842144,0.78128489,0.02308901,0.02757163,0.03390914,0.02818993
rabbit_rabbit_0009,rabbit,D:\CSDLDPT\data_processed_bmp\rabbit\rabbit_0009.bmp,D:\CSDLDPT\data_processed_gray_bmp\rabbit\rabbit_0009.bmp,0.00029762,0.00110931,0.00154221,0.00698052,0.05319264,0.11328463,0.08387446,0.07305195,0.00089286,0.00143398,0.00416667,0.02840909,0.09908009,0.09301948,0.06493506,0.04139610,0.00078463,0.00211039,0.00508658,0.02467532,0.08855519,0.10275974,0.07589286,0.03346861,0.00073052,0.00146104,0.00154221,0.00154221,0.00373377,0.00698052,0.01193182,0.03839286,0.10576299,0.16493506,0.16720779,0.13465909,0.11314935,0.10170455,0.14545455,0.00081169,0.13173629,0.22484236,0.25362429,0.26777025,0.25376310,0.28947368,0.53316327,0.78571429,0.67857143,0.51116071,0.54687500,0.24708433,0.78119318,0.04556106,0.04722866,0.05609633,0.04962868
rabbit_rabbit_0010,rabbit,D:\CSDLDPT\data_processed_bmp\rabbit\rabbit_0010.bmp,D:\CSDLDPT\data_processed_gray_bmp\rabbit\rabbit_0010.bmp,0.00309307,0.04480270,0.02718155,0.01737120,0.02255757,0.03799169,0.07435873,0.10597682,0.00687350,0.04458400,0.02468210,0.01690255,0.02262005,0.03892898,0.07585841,0.10288374,0.00468647,0.04758334,0.02471334,0.01787109,0.02618177,0.04514637,0.09744743,0.06970350,0.00074984,0.01471553,0.07179679,0.06345487,0.04845815,0.02914987,0.02380729,0.02736901,0.02924360,0.03899147,0.05979942,0.05783110,0.08398163,0.15052957,0.28774955,0.01237229,0.10981346,0.25724596,0.26233561,0.23193495,0.24848349,0.28472222,0.47066327,0.73214286,0.64285714,0.49776786,0.52455357,0.23331640,0.78208648,0.06633790,0.06545569,0.08818954,0.07332771
rabbit_rabbit_0011,rabbit,D:\CSDLDPT\data_processed_bmp\rabbit\rabbit_0011.bmp,D:\CSDLDPT\data_processed_gray_bmp\rabbit\rabbit_0011.bmp,0.00163283,0.00316031,0.00690000,0.02459772,0.04511338,0.09130652,0.10194622,0.05867636,0.00360802,0.01063970,0.04213742,0.08135156,0.09272866,0.05135498,0.03041795,0.02109505,0.01843512,0.08669774,0.09754813,0.05591109,0.02478207,0.01606489,0.02372864,0.01016565,0.00442443,0.00545153,0.00616260,0.01453741,0.03255116,0.05680651,0.08532828,0.12293592,0.14134471,0.14837639,0.13217982,0.07766453,0.04440231,0.05625346,0.05972979,0.01185115,0.12171158,0.26101128,0.22798204,0.28278323,0.22822345,0.26048951,0.42464525,0.66517857,0.63839286,0.50446429,0.48660714,0.28661942,0.78506655,0.04153540,0.04165186,0.05539145,0.04619290
rabbit_rabbit_0012,rabbit,D:\CSDLDPT\data_processed_bmp\rabbit\rabbit_0012.bmp,D:\CSDLDPT\data_processed_gray_bmp\rabbit\rabbit_0012.bmp,0.01890516,0.01648142,0.01023741,0.02264465,0.14572441,0.05484575,0.03694470,0.02754983,0.01948224,0.01201482,0.00976420,0.01176090,0.06952668,0.12283739,0.07589765,0.01204944,0.02084415,0.00833304,0.00908325,0.01060674,0.02690350,0.15531549,0.10202786,0.00021929,0.02790762,0.02925799,0.02129428,0.01959766,0.01246494,0.01613518,0.01641217,0.02042866,0.06003947,0.21405076,0.23586441,0.07707489,0.12329905,0.08770472,0.03846820,0.00000000,0.09149793,0.15023338,0.25470889,0.33516635,0.25989138,0.31543624,0.55827487,0.83928571,0.66517857,0.49776786,0.54017857,0.16389405,0.77487953,0.01893775,0.02349920,0.02829496,0.02357731
rabbit_rabbit_0013,rabbit,D:\CSDLDPT\data_processed_bmp\rabbit\rabbit_0013.bmp,D:\CSDLDPT\data_processed_gray_bmp\rabbit\rabbit_0013.bmp,0.00147812,0.00237941,0.00621290,0.02858894,0.11323816,0.09111448,0.06730839,0.02301295,0.00181460,0.02926190,0.03161728,0.04737184,0.04145937,0.09878146,0.07593674,0.00709015,0.00147812,0.03977696,0.07489124,0.02139063,0.02673829,0.06205687,0.10092052,0.00608071,0.00126181,0.00277598,0.00497512,0.02267647,0.05789891,0.04016151,0.05177013,0.07552816,0.09258058,0.10754200,0.18303410,0.14878506,0.10736174,0.07902516,0.02336145,0.00126181,0.10778061,0.23542044,0.31014692,0.26526635,0.18916630,0.33098592,0.53204719,0.83928571,0.63392857,0.49776786,0.55580357,0.20257717,0.77013735,0.02130515,0.02313158,0.03207717,0.02550463
rabbit_rabbit_0014,rabbit,D:\CSDLDPT\data_processed_bmp\rabbit\rabbit_0014.bmp,D:\CSDLDPT\data_processed_gray_bmp\rabbit\rabbit_0014.bmp,0.00043860,0.00263158,0.03972039,0.11726974,0.09750548,0.04747807,0.02121711,0.00707237,0.00076754,0.00699013,0.07582237,0.12288925,0.07642544,0.03135965,0.01392544,0.00515351,0.00150768,0.03048246,0.11959978,0.10696272,0.04597039,0.01792763,0.00841557,0.00246711,0.00049342,0.00172697,0.00304276,0.01513158,0.06315789,0.14366776,0.19037829,0.18059211,0.14802632,0.09490132,0.05953947,0.04013158,0.02639803,0.01718750,0.01365132,0.00197368,0.16400271,0.17113933,0.36268952,0.26574017,0.20043099,0.33606557,0.39875638,0.73214286,0.54464286,0.49776786,0.58705357,0.41128549,0.76846039,0.05637993,0.06231309,0.07578716,0.06482673
rabbit_rabbit_0015,rabbit,D:\CSDLDPT\data_processed_bmp\rabbit\rabbit_0015.bmp,D:\CSDLDPT\data_processed_gray_bmp\rabbit\rabbit_0015.bmp,0.00056317,0.00212019,0.00500232,0.02733055,0.08222355,0.12863579,0.07490227,0.01255549,0.00132512,0.00404161,0.02166567,0.07612801,0.12545551,0.08255483,0.01225734,0.00990525,0.00278275,0.01504008,0.06655403,0.11485457,0.08692771,0.03087524,0.00920957,0.00708938,0.00079507,0.00238521,0.00427350,0.00566488,0.01331743,0.03518187,0.07036374,0.11896243,0.18067979,0.19081694,0.17322600,0.12085073,0.03736832,0.01520572,0.02782747,0.00308090,0.09048151,0.26299479,0.27399245,0.22309821,0.23991455,0.20341615,0.42034040,0.58482143,0.71875000,0.46875000,0.51339286,0.21525769,0.77710793,0.04524005,0.04379238,0.05497267,0.04800170
rabbit_rabbit_0016,rabbit,D:\CSDLDPT\data_processed_bmp\rabbit\rabbit_0016.bmp,D:\CSDLDPT\data_processed_gray_bmp\rabbit\rabbit_0016.bmp,0.00060035,0.00215418,0.00603878,0.03439630,0.10057563,0.09820956,0.06706219,0.02429636,0.00095349,0.00441431,0.02030582,0.09019317,0.10562560,0.06356606,0.03453756,0.01373733,0.00240138,0.01243070,0.07172370,0.11569022,0.07147650,0.03164177,0.01970548,0.00826359,0.00063566,0.00201293,0.00402585,0.00783981,0.01144189,0.03496133,0.08539040,0.14927429,0.17385316,0.15912703,0.12268249,0.08973408,0.06716813,0.04894586,0.03951690,0.00339019,0.11559311,0.26972829,0.28626821,0.22555762,0.21844588,0.19557823,0.33691406,0.51339286,0.65625000,0.50892857,0.49553571,0.34309376,0.77368195,0.05428891,0.05278706,0.06982686,0.05896761
rabbit_rabbit_0017,rabbit,D:\CSDLDPT\data_processed_bmp\rabbit\rabbit_0017.bmp,D:\CSDLDPT\data_processed_gray_bmp\rabbit\rabbit_0017.bmp,0.00005218,0.00023482,0.00049572,0.00112190,0.00273951,0.04529326,0.21866521,0.06473075,0.00007827,0.00039136,0.00075663,0.00127844,0.00686182,0.10671050,0.19531413,0.02194218,0.00010436,0.00049572,0.00080881,0.00174807,0.01218430,0.15409100,0.15315174,0.01074932,0.00015654,0.00007827,0.00054790,0.00054790,0.00086099,0.00093926,0.00187852,0.00180025,0.00461803,0.01181904,0.04985911,0.21344709,0.38713212,0.23982467,0.08476832,0.00172198,0.08448262,0.24429704,0.24747082,0.25270528,0.25552686,0.31153846,0.41972258,0.72321429,0.58035714,0.49330357,0.53348214,0.20128205,0.77596572,0.03233551,0.03227772,0.03878728,0.03446684
rabbit_rabbit_0018,rabbit,D:\CSDLDPT\data_processed_bmp\rabbit\rabbit_0018.bmp,D:\CSDLDPT\data_processed_gray_bmp\rabbit\rabbit_0018.bmp,0.00006090,0.00093382,0.00328867,0.01047503,0.02691839,0.06264718,0.13038977,0.09861957,0.00026391,0.00170524,0.00751117,0.02255380,0.05761267,0.12738530,0.09183922,0.02446204,0.00349168,0.01431181,0.04267154,0.09133171,0.09831506,0.05682095,0.02157937,0.00481121,0.00012180,0.00060901,0.00194884,0.00292326,0.00742996,0.01339829,0.02393423,0.03915956,0.06333739,0.09512789,0.15742996,0.20298417,0.19129111,0.11772229,0.06303289,0.01954933,0.14118304,0.19182899,0.26828087,0.31387498,0.22601516,0.25465839,0.52622768,0.73214286,0.71875000,0.51562500,0.52678571,0.26829268,0.78533124,0.03152369,0.03820802,0.04568092,0.03847088
rabbit_rabbit_0019,rabbit,D:\CSDLDPT\data_processed_bmp\rabbit\rabbit_0019.bmp,D:\CSDLDPT\data_processed_gray_bmp\rabbit\rabbit_0019.bmp,0.00019683,0.00218975,0.00706131,0.02576026,0.05658892,0.08333333,0.10818325,0.05001968,0.00063970,0.00396122,0.01653381,0.04738707,0.08778664,0.10579667,0.05848342,0.01274481,0.00775022,0.02967228,0.06657809,0.09605354,0.07843716,0.03707804,0.01225273,0.00551127,0.00036906,0.00140242,0.00428107,0.00738116,0.01395040,0.03402716,0.05403012,0.08222616,0.11086507,0.13544435,0.15670210,0.15603779,0.14105403,0.06126366,0.02738412,0.01358134,0.12603635,0.21294797,0.22902995,0.30570574,0.25231634,0.25680272,0.44238281,0.67410714,0.65625000,0.50000000,0.49553571,0.28490337,0.78525666,0.03455022,0.03972396,0.04753948,0.04060455
rabbit_rabbit_0020,rabbit,D:\CSDLDPT\data_processed_bmp\rabbit\rabbit_0020.bmp,D:\CSDLDPT\data_processed_gray_bmp\rabbit\rabbit_0020.bmp,0.00103568,0.00185099,0.01324343,0.04790551,0.09691280,0.10378793,0.04720037,0.02139662,0.00167471,0.00586148,0.03483837,0.08258963,0.11066305,0.06782574,0.01635046,0.01352989,0.00568520,0.03148895,0.08250149,0.10689496,0.07130738,0.01707763,0.00879223,0.00958551,0.00224764,0.00231374,0.00297481,0.01070933,0.03305348,0.06095062,0.09592120,0.13525484,0.16764725,0.16420969,0.13902294,0.08620348,0.03688768,0.02108812,0.03708601,0.00442917,0.22363281,0.23374474,0.29757791,0.23235281,0.23632453,0.26751592,0.52566964,0.75000000,0.70089286,0.53348214,0.52232143,0.42542463,0.78449844,0.07814753,0.08127564,0.09214792,0.08385703
rabbit_rabbit_0021,rabbit,D:\CSDLDPT\data_processed_bmp\rabbit\rabbit_0021.bmp,D:\CSDLDPT\data_processed_gray_bmp\rabbit\rabbit_0021.bmp,0.00029839,0.00192600,0.01236979,0.05796984,0.11276584,0.08756510,0.04155816,0.01888021,0.00081380,0.00908746,0.04774306,0.10712348,0.09969076,0.04174805,0.01725260,0.00987413,0.00371636,0.03274197,0.09101020,0.11433919,0.05520291,0.01749674,0.01359049,0.00523546,0.00073242,0.00113932,0.00496419,0.01407878,0.03491211,0.08081055,0.12695312,0.17277018,0.17553711,0.14526367,0.09456380,0.05867513,0.02799479,0.02872721,0.02726237,0.00561523,0.18628428,0.24072916,0.28143773,0.23902387,0.23880924,0.28424658,0.48301977,0.74107143,0.65178571,0.49776786,0.49776786,0.38566595,0.78217085,0.07378075,0.06893941,0.08687131,0.07653049
rabbit_rabbit_0022,rabbit,D:\CSDLDPT\data_processed_bmp\rabbit\rabbit_0022.bmp,D:\CSDLDPT\data_processed_gray_bmp\rabbit\rabbit_0022.bmp,0.00008523,0.03062999,0.02640281,0.05261812,0.05824299,0.08312879,0.05710097,0.02512443,0.00034090,0.04138542,0.02967546,0.06705529,0.07914025,0.05999864,0.04617509,0.00956228,0.01077248,0.06535079,0.07781073,0.12306538,0.03666394,0.01194859,0.00478966,0.00293175,0.00010227,0.00061362,0.03374923,0.08943547,0.03947638,0.04530579,0.08309470,0.11694621,0.12308243,0.11111679,0.10927593,0.13617304,0.05757824,0.02444263,0.01211904,0.01748824,0.11822385,0.31206165,0.27838138,0.20530265,0.20425432,0.16176471,0.37268814,0.49107143,0.75892857,0.49776786,0.49776786,0.31721925,0.74933396,0.03331400,0.03034096,0.04427750,0.03597749
rhino_rhino_0001,rhino,D:\CSDLDPT\data_processed_bmp\rhino\rhino_0001.bmp,D:\CSDLDPT\data_processed_gray_bmp\rhino\rhino_0001.bmp,0.04968281,0.06764706,0.06355248,0.05591119,0.03641869,0.04602076,0.01179354,0.00230681,0.05380623,0.07295271,0.06231257,0.04910611,0.03529412,0.04457901,0.01297578,0.00230681,0.06608997,0.07822953,0.05882353,0.04270473,0.03503460,0.03904268,0.01156286,0.00184544,0.06124567,0.10034602,0.10380623,0.11340830,0.09775087,0.09005190,0.07828720,0.07171280,0.05259516,0.05276817,0.07335640,0.06072664,0.02733564,0.00968858,0.00692042,0.00000000,0.09157765,0.23777016,0.25386327,0.23790058,0.27046599,0.44711538,0.38552296,0.83035714,0.46428571,0.49776786,0.64508929,0.23754136,0.72260367,0.04431431,0.04427706,0.05303082,0.04720740
